age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
60.0, ?,191431.0, Masters,14.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Private,368801.0, 5th-6th,5.0, Never-married, Other-service, Own-child, Black, Female,0.0,0.0,34.0, United-States, <=50K
29.0, Self-emp-inc,171935.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,49.0, United-States, >50K
33.0, ?,300484.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
47.0, Private,117992.0, Assoc-acdm,12.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,31.0, Canada, >50K
52.0, Private,64411.0, 10th,11.0, Never-married, Priv-house-serv, Not-in-family, White, Female,0.0,0.0,31.0, United-States, <=50K
32.0, Local-gov,290532.0, Masters,14.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,0.0,60.0, Cuba, >50K
52.0, Self-emp-not-inc,252168.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,48.0, United-States, <=50K
22.0, Private,474795.0, Bachelors,13.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,48.0, United-States, <=50K
54.0, Private,258974.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Female,0.0,0.0,40.0, Germany, >50K
33.0, Federal-gov,240393.0, Assoc-voc,11.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
66.0, ?,184510.0, Masters,14.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,33.0, United-States, <=50K
46.0, Private,188990.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
38.0, Private,157346.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, South, >50K
21.0, Private,153420.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,20.0, United-States, <=50K
27.0, Private,255629.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, State-gov,176093.0, 7th-8th,4.0, Never-married, Other-service, Own-child, Other, Female,0.0,0.0,40.0, Iran, <=50K
31.0, Private,33783.0, 11th,7.0, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0.0,0.0,40.0, United-States, <=50K
52.0, Private,398185.0, Some-college,10.0, Separated, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,6566.0,0.0,40.0, Canada, <=50K
59.0, Private,511981.0, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,51.0, United-States, >50K
29.0, Private,221848.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,34.0, United-States, <=50K
43.0, Private,205068.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,35.0, United-States, >50K
23.0, Self-emp-not-inc,297430.0, 9th,7.0, Never-married, Craft-repair, Own-child, Other, Male,0.0,0.0,40.0, Honduras, <=50K
24.0, Self-emp-not-inc,32628.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
24.0, Private,262925.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Female,5077.0,0.0,40.0, United-States, <=50K
40.0, Private,233249.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,47.0, United-States, >50K
43.0, Self-emp-inc,206559.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7645.0,0.0,40.0, Peru, >50K
34.0, Self-emp-inc,184637.0, Masters,14.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,48.0, United-States, >50K
52.0, Federal-gov,270457.0, HS-grad,11.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
63.0, Local-gov,103255.0, Some-college,10.0, Divorced, Craft-repair, Not-in-family, White, Female,6702.0,0.0,40.0, United-States, <=50K
33.0, Local-gov,222007.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,39.0, Germany, <=50K
36.0, Private,99821.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Wife, White, Male,0.0,0.0,10.0, United-States, >50K
40.0, Local-gov,262131.0, Masters,14.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,46.0, United-States, <=50K
27.0, Private,183649.0, 1st-4th,2.0, Never-married, Other-service, Other-relative, White, Male,0.0,0.0,40.0, Mexico, <=50K
36.0, Private,206202.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, Columbia, >50K
41.0, Private,95831.0, Assoc-acdm,12.0, Married-civ-spouse, Sales, Wife, White, Male,0.0,0.0,40.0, Poland, <=50K
38.0, Private,201849.0, 11th,7.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,23.0, United-States, <=50K
65.0, ?,338238.0, Some-college,10.0, Widowed, ?, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
44.0, Private,214178.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Male,0.0,0.0,40.0, United-States, >50K
33.0, Private,197710.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Male,0.0,0.0,46.0, United-States, >50K
36.0, Private,201814.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, Germany, <=50K
39.0, State-gov,181180.0, HS-grad,9.0, Divorced, Transport-moving, Other-relative, White, Male,0.0,0.0,26.0, United-States, <=50K
61.0, Private,291312.0, Some-college,10.0, Separated, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Honduras, <=50K
24.0, Private,176612.0, Bachelors,13.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
38.0, Private,62702.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,49.0, United-States, <=50K
61.0, Self-emp-not-inc,315326.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,51.0, United-States, <=50K
40.0, Private,117744.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,40.0, Greece, <=50K
51.0, Private,351716.0, 1st-4th,5.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0.0,1775.0,10.0, Cuba, <=50K
20.0, Private,111361.0, 11th,7.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,21.0, United-States, <=50K
55.0, Private,171875.0, HS-grad,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,20.0, United-States, <=50K
71.0, Self-emp-not-inc,173758.0, HS-grad,9.0, Widowed, Transport-moving, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
46.0, Private,110283.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,6323.0,0.0,40.0, United-States, >50K
71.0, Self-emp-not-inc,200350.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,78.0, United-States, <=50K
78.0, Private,100493.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Private,190595.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0.0,0.0,40.0, Guatemala, <=50K
48.0, Federal-gov,85665.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,54.0, United-States, >50K
39.0, Private,200922.0, HS-grad,9.0, Never-married, Craft-repair, Unmarried, Black, Male,0.0,0.0,35.0, ?, <=50K
53.0, Local-gov,311596.0, HS-grad,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,71.0, United-States, <=50K
49.0, Private,165201.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
35.0, Private,198875.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,47.0, United-States, <=50K
56.0, Private,203351.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, ?, >50K
41.0, Private,169147.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,33.0, United-States, >50K
33.0, Private,198093.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0.0,0.0,40.0, Greece, <=50K
52.0, Federal-gov,28047.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
47.0, Self-emp-inc,241542.0, Assoc-voc,11.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, Germany, <=50K
36.0, Private,214093.0, Bachelors,13.0, Married-spouse-absent, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, Mexico, <=50K
36.0, Private,142233.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,47.0, United-States, >50K
48.0, Federal-gov,184476.0, 7th-8th,4.0, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0.0,0.0,40.0, South, <=50K
34.0, Private,408463.0, HS-grad,9.0, Widowed, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Yugoslavia, <=50K
57.0, Local-gov,159524.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,36.0, United-States, <=50K
64.0, ?,194095.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
57.0, Federal-gov,214794.0, Bachelors,14.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,11.0, United-States, <=50K
67.0, ?,133499.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,8.0, United-States, <=50K
65.0, Private,239382.0, 5th-6th,3.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, Mexico, <=50K
26.0, Private,260829.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
39.0, Private,142016.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0.0,0.0,40.0, United-States, <=50K
19.0, State-gov,29978.0, Some-college,10.0, Never-married, Sales, Other-relative, White, Female,0.0,0.0,36.0, United-States, <=50K
51.0, Never-worked,381423.0, HS-grad,9.0, Divorced, ?, Other-relative, Black, Female,0.0,0.0,11.0, United-States, <=50K
35.0, Private,313207.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
40.0, Private,165682.0, HS-grad,9.0, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
48.0, Private,206001.0, Assoc-acdm,12.0, Divorced, Sales, Own-child, White, Male,0.0,0.0,48.0, United-States, <=50K
59.0, Private,193726.0, 9th,4.0, Divorced, Other-service, Not-in-family, Black, Male,6042.0,0.0,40.0, Nicaragua, <=50K
29.0, Private,274344.0, Assoc-voc,11.0, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0.0,0.0,40.0, United-States, <=50K
37.0, Private,182405.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
45.0, Local-gov,143433.0, HS-grad,9.0, Never-married, Protective-serv, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
61.0, Private,195764.0, 10th,7.0, Married-spouse-absent, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, Guatemala, <=50K
29.0, Private,202383.0, Some-college,10.0, Never-married, Sales, Unmarried, White, Female,0.0,0.0,33.0, United-States, <=50K
51.0, Private,168915.0, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,32.0, United-States, <=50K
51.0, Self-emp-not-inc,164481.0, HS-grad,9.0, Married-spouse-absent, Farming-fishing, Husband, White, Male,0.0,0.0,47.0, United-States, <=50K
26.0, Local-gov,210075.0, Assoc-voc,11.0, Never-married, Prof-specialty, Own-child, Black, Female,0.0,0.0,40.0, United-States, <=50K
29.0, Private,389007.0, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,53.0, Hong, <=50K
61.0, Private,322014.0, Some-college,10.0, Married-spouse-absent, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,40.0, South, <=50K
35.0, Private,185927.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0.0,0.0,40.0, South, <=50K
45.0, Private,206451.0, HS-grad,9.0, Widowed, Sales, Not-in-family, Black, Female,0.0,0.0,47.0, United-States, <=50K
55.0, Private,279432.0, 7th-8th,4.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,11.0, Vietnam, <=50K
40.0, Private,534635.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Male,0.0,0.0,45.0, United-States, >50K
54.0, Local-gov,341993.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,6455.0,0.0,40.0, Cuba, >50K
38.0, Private,256719.0, 11th,7.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
39.0, Private,101276.0, Some-college,10.0, Married-civ-spouse, Tech-support, Wife, White, Male,0.0,0.0,40.0, Yugoslavia, >50K
30.0, Self-emp-inc,176064.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
29.0, Private,194386.0, 12th,7.0, Separated, Craft-repair, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
55.0, ?,192156.0, Some-college,10.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
44.0, Self-emp-inc,136509.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Portugal, <=50K
33.0, ?,418876.0, Masters,14.0, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,20.0, United-States, >50K
51.0, ?,360525.0, 10th,9.0, Widowed, ?, Unmarried, White, Female,0.0,0.0,14.0, ?, <=50K
58.0, Private,94211.0, HS-grad,9.0, Separated, Other-service, Own-child, Asian-Pac-Islander, Female,0.0,0.0,40.0, Italy, <=50K
35.0, Self-emp-inc,244563.0, Masters,14.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,49.0, United-States, <=50K
39.0, Private,232418.0, Masters,14.0, Never-married, Machine-op-inspct, Own-child, Black, Female,0.0,0.0,40.0, Puerto-Rico, <=50K
29.0, Private,108155.0, Some-college,10.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,34.0, United-States, <=50K
55.0, Private,243245.0, HS-grad,9.0, Separated, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0.0,0.0,40.0, United-States, <=50K
53.0, Private,196618.0, Assoc-voc,11.0, Married-civ-spouse, Tech-support, Wife, White, Female,5993.0,0.0,40.0, United-States, <=50K
34.0, Local-gov,199375.0, Masters,14.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, ?, <=50K
32.0, Federal-gov,226969.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,13640.0,0.0,52.0, United-States, >50K
56.0, Private,180562.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Female,0.0,0.0,40.0, United-States, >50K
26.0, Private,289992.0, HS-grad,9.0, Married-AF-spouse, Other-service, Other-relative, Black, Female,0.0,0.0,19.0, United-States, <=50K
27.0, Self-emp-inc,173140.0, Some-college,10.0, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Private,223002.0, Some-college,10.0, Divorced, Tech-support, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
29.0, Private,94998.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Wife, White, Male,0.0,0.0,22.0, United-States, <=50K
36.0, Local-gov,156142.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Cuba, >50K
38.0, Private,166149.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Private,218214.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,3825.0,0.0,40.0, United-States, <=50K
54.0, Private,186913.0, 11th,7.0, Married-civ-spouse, Other-service, Unmarried, White, Female,0.0,0.0,21.0, United-States, <=50K
37.0, Private,129694.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
29.0, State-gov,290727.0, Bachelors,13.0, Never-married, Protective-serv, Own-child, Black, Male,0.0,0.0,40.0, Guatemala, <=50K
60.0, Private,440322.0, 9th,7.0, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, ?, <=50K
35.0, Private,162287.0, Bachelors,13.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, Ireland, >50K
59.0, Self-emp-inc,143922.0, Prof-school,15.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,36.0, United-States, <=50K
57.0, Self-emp-not-inc,105967.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
17.0, Private,103065.0, 9th,5.0, Never-married, Handlers-cleaners, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K
60.0, Private,188931.0, Some-college,10.0, Divorced, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
42.0, Private,97462.0, 10th,7.0, Never-married, Craft-repair, Other-relative, Other, Male,0.0,0.0,12.0, Cambodia, <=50K
52.0, Private,134507.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,60.0, United-States, <=50K
21.0, Private,465568.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,49.0, United-States, <=50K
22.0, Private,413103.0, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, Black, Male,0.0,0.0,47.0, United-States, <=50K
33.0, Private,362505.0, HS-grad,4.0, Divorced, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
55.0, Private,174646.0, Some-college,10.0, Separated, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
43.0, Private,193229.0, Some-college,10.0, Married-spouse-absent, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, Dominican-Republic, >50K
53.0, Private,218220.0, Some-college,10.0, Never-married, Adm-clerical, Other-relative, White, Female,0.0,0.0,40.0, United-States, >50K
30.0, Private,256284.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
36.0, State-gov,327307.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
34.0, Private,209030.0, Masters,4.0, Never-married, Adm-clerical, Unmarried, Other, Female,0.0,0.0,40.0, Mexico, <=50K
50.0, Private,165458.0, Some-college,10.0, Divorced, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
37.0, Local-gov,40098.0, HS-grad,9.0, Separated, Farming-fishing, Not-in-family, Black, Male,0.0,0.0,40.0, ?, <=50K
35.0, Private,29437.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
28.0, Private,337324.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,46.0, United-States, >50K
40.0, Private,184353.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Local-gov,182449.0, Bachelors,13.0, Separated, Transport-moving, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
59.0, Private,385417.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0.0,0.0,40.0, United-States, >50K
28.0, Private,176245.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, India, <=50K
36.0, State-gov,62687.0, Prof-school,15.0, Separated, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
30.0, Private,240724.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,49.0, United-States, >50K
34.0, Private,127361.0, HS-grad,9.0, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,0.0,0.0,20.0, United-States, <=50K
